time,osmid,help_convined,help_independent,building_type_name,osm_id
2024-01-01 00:00:00,W497186073,187,199,amenity_place_of_worship,W497186073
2024-01-01 00:00:00,W485257335,184,184,amenity_school,W485257335
2024-01-01 00:00:00,N6157293157,183,198,amenity_school,N6157293157
2024-01-01 00:00:00,W238169275,180,180,amenity_school,W238169275
2024-01-01 00:00:00,W628290518,180,244,amenity_place_of_worship,W628290518
2024-01-01 00:00:00,W308715725,180,180,amenity_school,W308715725
2024-01-01 00:00:00,W452674986,180,180,amenity_place_of_worship,W452674986
2024-01-01 00:00:00,W1337080646,179,259,amenity_school,W1337080646
2024-01-01 00:00:00,W660092263,177,220,amenity_school,W660092263
2024-01-01 00:00:00,W798090577,177,177,amenity_school,W798090577
2024-01-01 00:00:00,W170309239,170,170,amenity_place_of_worship,W170309239
2024-01-01 00:00:00,W240903441,167,390,amenity_school,W240903441
2024-01-01 00:00:00,W308715719,164,429,amenity_school,W308715719
2024-01-01 00:00:00,W238376283,163,163,amenity_school,W238376283
2024-01-01 00:00:00,W838300874,163,163,amenity_community_centre,W838300874
2024-01-01 00:00:00,N8309290440,162,233,amenity_school,N8309290440
2024-01-01 00:00:00,N4720244323,161,266,amenity_school,N4720244323
2024-01-01 00:00:00,N6750534074,159,159,amenity_community_centre,N6750534074
2024-01-01 00:00:00,W136864404,152,152,amenity_school,W136864404
2024-01-01 00:00:00,N8377068764,135,261,amenity_school,N8377068764
2024-01-01 00:00:00,W240904579,135,522,amenity_place_of_worship,W240904579
2024-01-01 00:00:00,W1303878703,133,539,amenity_school,W1303878703
2024-01-01 00:00:00,N482035374,133,133,amenity_school,N482035374
2024-01-01 00:00:00,W1162853264,133,249,amenity_place_of_worship,W1162853264
2024-01-01 00:00:00,W892985415,132,132,amenity_community_centre,W892985415
2024-01-01 00:00:00,W239183798,130,130,amenity_school,W239183798
2024-01-01 00:00:00,N11736590785,128,265,amenity_community_centre,N11736590785
2024-01-01 00:00:00,N11807107045,124,645,amenity_community_centre,N11807107045
2024-01-01 00:00:00,W452771560,122,423,amenity_place_of_worship,W452771560
2024-01-01 00:00:00,W411741902,121,193,amenity_school,W411741902
2024-01-01 00:00:00,N11509088911,121,121,amenity_school,N11509088911
2024-01-01 00:00:00,W231082670,119,278,amenity_school,W231082670
2024-01-01 00:00:00,N9629021136,118,125,amenity_place_of_worship,N9629021136
2024-01-01 00:00:00,W1017804708,116,211,amenity_community_centre,W1017804708
2024-01-01 00:00:00,W482741335,115,513,amenity_place_of_worship,W482741335
2024-01-01 00:00:00,W239128394,114,138,amenity_school,W239128394
2024-01-01 00:00:00,N12108332061,114,416,amenity_place_of_worship,N12108332061
2024-01-01 00:00:00,W185766277,113,113,amenity_place_of_worship,W185766277
2024-01-01 00:00:00,N6176300885,113,143,amenity_place_of_worship,N6176300885
2024-01-01 00:00:00,W238085012,108,139,amenity_school,W238085012
2024-01-01 00:00:00,N10691379300,107,107,amenity_community_centre,N10691379300
2024-01-01 00:00:00,W1046420728,105,105,amenity_school,W1046420728
2024-01-01 00:00:00,W232560912,103,183,amenity_school,W232560912
2024-01-01 00:00:00,N5198795633,101,101,amenity_community_centre,N5198795633
2024-01-01 00:00:00,N7356041914,100,124,amenity_community_centre,N7356041914
2024-01-01 00:00:00,N6900570186,98,340,amenity_community_centre,N6900570186
2024-01-01 00:00:00,W232908469,98,198,amenity_place_of_worship,W232908469
2024-01-01 00:00:00,W932539670,98,98,amenity_school,W932539670
2024-01-01 00:00:00,N3622992095,97,303,tourism_hostel,N3622992095
2024-01-01 00:00:00,W239185167,97,97,amenity_school,W239185167
2024-01-01 00:00:00,W432720024,97,180,amenity_place_of_worship,W432720024
2024-01-01 00:00:00,W755335125,96,96,amenity_place_of_worship,W755335125
2024-01-01 00:00:00,W920266092,94,95,amenity_school,W920266092
2024-01-01 00:00:00,N10068918744,92,131,amenity_place_of_worship,N10068918744
2024-01-01 00:00:00,W267229182,91,91,amenity_school,W267229182
2024-01-01 00:00:00,W177366720,90,148,amenity_place_of_worship,W177366720
2024-01-01 00:00:00,W150351684,90,90,amenity_place_of_worship,W150351684
2024-01-01 00:00:00,W264387999,88,104,amenity_school,W264387999
2024-01-01 00:00:00,W189055307,87,279,amenity_place_of_worship,W189055307
2024-01-01 00:00:00,W239600022,83,146,amenity_school,W239600022
2024-01-01 00:00:00,W243103093,83,83,amenity_place_of_worship,W243103093
2024-01-01 00:00:00,N9663323469,79,91,amenity_community_centre,N9663323469
2024-01-01 00:00:00,W245302398,79,204,amenity_community_centre,W245302398
2024-01-01 00:00:00,W1285548335,76,402,amenity_school,W1285548335
2024-01-01 00:00:00,W745683032,75,389,amenity_school,W745683032
2024-01-01 00:00:00,W135265570,73,73,amenity_school,W135265570
2024-01-01 00:00:00,W107867265,71,367,amenity_place_of_worship,W107867265
2024-01-01 00:00:00,N7026800240,66,285,amenity_school,N7026800240
2024-01-01 00:00:00,W262399492,65,82,amenity_school,W262399492
2024-01-01 00:00:00,N4625634322,64,103,amenity_place_of_worship,N4625634322
2024-01-01 00:00:00,N2442925043,64,284,amenity_school,N2442925043
2024-01-01 00:00:00,W1291706860,63,396,amenity_school,W1291706860
2024-01-01 00:00:00,W235203264,63,63,amenity_school,W235203264
2024-01-01 00:00:00,W460770819,60,549,amenity_school,W460770819
2024-01-01 00:00:00,N2620933546,60,553,amenity_school,N2620933546
2024-01-01 00:00:00,N10869589346,59,327,amenity_place_of_worship,N10869589346
2024-01-01 00:00:00,W356896140,58,58,amenity_community_centre,W356896140
2024-01-01 00:00:00,N10556594152,58,58,amenity_place_of_worship,N10556594152
2024-01-01 00:00:00,W676623629,58,582,amenity_school,W676623629
2024-01-01 00:00:00,W630338250,57,354,amenity_community_centre,W630338250
2024-01-01 00:00:00,W421298921,57,57,amenity_school,W421298921
2024-01-01 00:00:00,W240907502,56,123,amenity_school,W240907502
2024-01-01 00:00:00,W129927401,55,216,amenity_school,W129927401
2024-01-01 00:00:00,W259327791,52,52,amenity_school,W259327791
2024-01-01 00:00:00,W251940624,51,51,amenity_school,W251940624
2024-01-01 00:00:00,W234311665,51,51,amenity_school,W234311665
2024-01-01 00:00:00,N4708043031,50,430,amenity_school,N4708043031
2024-01-01 00:00:00,W228155495,49,235,amenity_school,W228155495
2024-01-01 00:00:00,W940860417,48,168,amenity_school,W940860417
2024-01-01 00:00:00,W239316454,46,169,amenity_place_of_worship,W239316454
2024-01-01 00:00:00,N4407683872,45,62,amenity_school,N4407683872
2024-01-01 00:00:00,N1814849964,45,45,amenity_school,N1814849964
2024-01-01 00:00:00,W227568553,45,285,amenity_school,W227568553
2024-01-01 00:00:00,N5447843923,44,207,amenity_school,N5447843923
2024-01-01 00:00:00,W1262556100,44,112,amenity_school,W1262556100
2024-01-01 00:00:00,W894282384,44,122,amenity_place_of_worship,W894282384
2024-01-01 00:00:00,W239318412,44,244,amenity_school,W239318412
2024-01-01 00:00:00,W135777667,43,43,amenity_school,W135777667
2024-01-01 00:00:00,N9225357788,42,42,amenity_school,N9225357788
2024-01-01 00:00:00,W327414659,41,201,amenity_school,W327414659
2024-01-01 00:00:00,W666747396,41,254,amenity_school,W666747396
2024-01-01 00:00:00,W857359274,41,394,amenity_community_centre,W857359274
2024-01-01 00:00:00,N6834215587,39,80,amenity_community_centre,N6834215587
2024-01-01 00:00:00,N6934263285,38,38,amenity_community_centre,N6934263285
2024-01-01 00:00:00,W148811477,37,167,amenity_school,W148811477
2024-01-01 00:00:00,N11509088910,37,73,amenity_school,N11509088910
2024-01-01 00:00:00,W137051256,36,219,amenity_place_of_worship,W137051256
2024-01-01 00:00:00,N7475463451,35,35,amenity_community_centre,N7475463451
2024-01-01 00:00:00,W487172309,34,153,amenity_school,W487172309
2024-01-01 00:00:00,W438154054,34,34,amenity_place_of_worship,W438154054
2024-01-01 00:00:00,W1108016944,31,31,amenity_school,W1108016944
2024-01-01 00:00:00,N7085959187,30,352,amenity_school,N7085959187
2024-01-01 00:00:00,W239938223,29,29,amenity_school,W239938223
2024-01-01 00:00:00,W243983655,28,439,amenity_school,W243983655
2024-01-01 00:00:00,R2913912,28,113,amenity_place_of_worship,R2913912
2024-01-01 00:00:00,W448241921,28,28,amenity_place_of_worship,W448241921
2024-01-01 00:00:00,N3931135057,28,568,amenity_place_of_worship,N3931135057
2024-01-01 00:00:00,W116078776,28,28,amenity_place_of_worship,W116078776
2024-01-01 00:00:00,W1354070868,27,303,amenity_school,W1354070868
2024-01-01 00:00:00,W1285551304,26,484,amenity_school,W1285551304
2024-01-01 00:00:00,W393512701,25,416,amenity_school,W393512701
2024-01-01 00:00:00,W125156642,25,146,amenity_place_of_worship,W125156642
2024-01-01 00:00:00,W629837544,24,30,amenity_community_centre,W629837544
2024-01-01 00:00:00,W452656492,24,538,amenity_school,W452656492
2024-01-01 00:00:00,W169773755,24,114,amenity_community_centre,W169773755
2024-01-01 00:00:00,N6918692985,24,398,amenity_school,N6918692985
2024-01-01 00:00:00,N12352306948,24,766,amenity_place_of_worship,N12352306948
2024-01-01 00:00:00,W231091709,24,24,amenity_community_centre,W231091709
2024-01-01 00:00:00,W244612384,24,24,amenity_place_of_worship,W244612384
2024-01-01 00:00:00,N10869589350,23,608,amenity_place_of_worship,N10869589350
2024-01-01 00:00:00,N1992464651,23,383,amenity_school,N1992464651
2024-01-01 00:00:00,W231196348,22,138,amenity_school,W231196348
2024-01-01 00:00:00,N12150065601,22,272,amenity_community_centre,N12150065601
2024-01-01 00:00:00,W236475973,21,68,amenity_school,W236475973
2024-01-01 00:00:00,W260354592,21,33,amenity_school,W260354592
2024-01-01 00:00:00,W726544376,20,78,amenity_school,W726544376
2024-01-01 00:00:00,N9871773134,20,20,amenity_community_centre,N9871773134
2024-01-01 00:00:00,W634146268,19,168,amenity_school,W634146268
2024-01-01 00:00:00,N7090861587,19,19,amenity_place_of_worship,N7090861587
2024-01-01 00:00:00,W238169702,18,40,amenity_school,W238169702
2024-01-01 00:00:00,W238346173,18,95,amenity_place_of_worship,W238346173
2024-01-01 00:00:00,W992809916,18,351,amenity_school,W992809916
2024-01-01 00:00:00,W210713532,17,68,amenity_school,W210713532
2024-01-01 00:00:00,W239717334,17,17,amenity_school,W239717334
2024-01-01 00:00:00,W630352037,14,301,amenity_place_of_worship,W630352037
2024-01-01 00:00:00,W237129824,14,100,amenity_place_of_worship,W237129824
2024-01-01 00:00:00,N7288346621,14,155,amenity_school,N7288346621
2024-01-01 00:00:00,W134421304,14,14,amenity_community_centre,W134421304
2024-01-01 00:00:00,W232628933,13,397,amenity_place_of_worship,W232628933
2024-01-01 00:00:00,W452774605,13,464,amenity_place_of_worship,W452774605
2024-01-01 00:00:00,W240612197,13,525,amenity_school,W240612197
2024-01-01 00:00:00,W208518121,12,100,amenity_place_of_worship,W208518121
2024-01-01 00:00:00,N11933361783,11,586,amenity_community_centre,N11933361783
2024-01-01 00:00:00,N4743297316,11,81,amenity_school,N4743297316
2024-01-01 00:00:00,N9014026678,10,10,amenity_community_centre,N9014026678
2024-01-01 00:00:00,W289225388,10,10,amenity_place_of_worship,W289225388
2024-01-01 00:00:00,W237132951,8,8,amenity_community_centre,W237132951
2024-01-01 00:00:00,W1238908242,8,147,amenity_school,W1238908242
2024-01-01 00:00:00,W247733625,8,26,amenity_place_of_worship,W247733625
2024-01-01 00:00:00,W823442128,8,8,amenity_school,W823442128
2024-01-01 00:00:00,W1083940843,7,42,amenity_community_centre,W1083940843
2024-01-01 00:00:00,W136864403,7,10,amenity_school,W136864403
2024-01-01 00:00:00,W766678406,7,260,amenity_school,W766678406
2024-01-01 00:00:00,N4739692978,6,75,amenity_community_centre,N4739692978
2024-01-01 00:00:00,N8486260250,6,168,amenity_community_centre,N8486260250
2024-01-01 00:00:00,W259518428,6,264,amenity_school,W259518428
2024-01-01 00:00:00,N7869482032,6,25,amenity_community_centre,N7869482032
2024-01-01 00:00:00,N7149134723,5,418,amenity_community_centre,N7149134723
2024-01-01 00:00:00,N11968459927,5,34,amenity_school,N11968459927
2024-01-01 00:00:00,N6237969386,5,44,amenity_school,N6237969386
2024-01-01 00:00:00,N4740269423,4,17,amenity_place_of_worship,N4740269423
2024-01-01 00:00:00,W500790590,3,290,amenity_place_of_worship,W500790590
2024-01-01 00:00:00,W115611099,2,22,amenity_place_of_worship,W115611099
2024-01-01 00:00:00,W239460248,2,433,amenity_school,W239460248
2024-01-01 00:00:00,W521600365,2,234,amenity_school,W521600365
2024-01-01 00:00:00,W256586200,1,429,amenity_place_of_worship,W256586200
2024-01-01 00:00:00,W240656638,1,1,amenity_community_centre,W240656638
2024-01-01 00:00:00,W657352536,1,1,amenity_school,W657352536
