time,osmid,help_convined,help_independent,building_type_name,osm_id
2024-01-01 00:00:00,W138642741,171,171,amenity_place_of_worship,W138642741
2024-01-01 00:00:00,W138573784,165,165,amenity_place_of_worship,W138573784
2024-01-01 00:00:00,W1085197439,164,164,amenity_school,W1085197439
2024-01-01 00:00:00,W695799038,159,175,amenity_school,W695799038
2024-01-01 00:00:00,W1080125015,159,159,amenity_school,W1080125015
2024-01-01 00:00:00,W1000671826,155,155,amenity_school,W1000671826
2024-01-01 00:00:00,W488717131,154,154,amenity_school,W488717131
2024-01-01 00:00:00,W138296247,154,154,amenity_place_of_worship,W138296247
2024-01-01 00:00:00,W38531462,152,259,amenity_school,W38531462
2024-01-01 00:00:00,W232013188,151,151,amenity_school,W232013188
2024-01-01 00:00:00,N1664451299,147,185,amenity_school,N1664451299
2024-01-01 00:00:00,W138664181,144,144,amenity_place_of_worship,W138664181
2024-01-01 00:00:00,W138693877,143,143,amenity_place_of_worship,W138693877
2024-01-01 00:00:00,N666991031,143,143,amenity_school,N666991031
2024-01-01 00:00:00,W673090706,139,139,amenity_school,W673090706
2024-01-01 00:00:00,W489105570,138,138,amenity_school,W489105570
2024-01-01 00:00:00,N9362734380,138,265,amenity_school,N9362734380
2024-01-01 00:00:00,N2613931161,137,150,amenity_school,N2613931161
2024-01-01 00:00:00,N434480623,136,160,amenity_school,N434480623
2024-01-01 00:00:00,W140247359,131,131,amenity_community_centre,W140247359
2024-01-01 00:00:00,W986778308,131,141,amenity_school,W986778308
2024-01-01 00:00:00,N1633649453,131,131,amenity_school,N1633649453
2024-01-01 00:00:00,N4323727983,126,126,amenity_school,N4323727983
2024-01-01 00:00:00,N3667781011,125,125,amenity_school,N3667781011
2024-01-01 00:00:00,W140254295,123,123,amenity_school,W140254295
2024-01-01 00:00:00,N12091864360,122,221,amenity_place_of_worship,N12091864360
2024-01-01 00:00:00,N6488532090,120,120,amenity_school,N6488532090
2024-01-01 00:00:00,W140243169,119,119,amenity_place_of_worship,W140243169
2024-01-01 00:00:00,N277300589,117,117,amenity_place_of_worship,N277300589
2024-01-01 00:00:00,W398159874,115,115,amenity_school,W398159874
2024-01-01 00:00:00,N7891519032,113,358,amenity_school,N7891519032
2024-01-01 00:00:00,W139906741,113,117,amenity_school,W139906741
2024-01-01 00:00:00,N4030235077,111,261,amenity_school,N4030235077
2024-01-01 00:00:00,N7818071793,110,123,amenity_school,N7818071793
2024-01-01 00:00:00,W25385933,107,111,amenity_school,W25385933
2024-01-01 00:00:00,N276635789,105,105,amenity_school,N276635789
2024-01-01 00:00:00,W679430175,103,103,amenity_school,W679430175
2024-01-01 00:00:00,W257159684,102,102,amenity_school,W257159684
2024-01-01 00:00:00,N4213608125,99,99,amenity_school,N4213608125
2024-01-01 00:00:00,W142215944,98,165,amenity_community_centre,W142215944
2024-01-01 00:00:00,W885984463,95,95,amenity_community_centre,W885984463
2024-01-01 00:00:00,W143819699,95,95,amenity_school,W143819699
2024-01-01 00:00:00,N1262373770,95,95,amenity_school,N1262373770
2024-01-01 00:00:00,W1081275456,89,89,amenity_school,W1081275456
2024-01-01 00:00:00,W143921082,88,215,amenity_place_of_worship,W143921082
2024-01-01 00:00:00,W143322807,84,192,amenity_place_of_worship,W143322807
2024-01-01 00:00:00,N5045254952,83,241,tourism_hostel,N5045254952
2024-01-01 00:00:00,W194457240,83,83,amenity_school,W194457240
2024-01-01 00:00:00,N3667781001,82,219,amenity_school,N3667781001
2024-01-01 00:00:00,W142216679,78,78,amenity_place_of_worship,W142216679
2024-01-01 00:00:00,N4042232893,78,78,amenity_school,N4042232893
2024-01-01 00:00:00,W143322859,77,208,amenity_school,W143322859
2024-01-01 00:00:00,W139905599,77,78,amenity_place_of_worship,W139905599
2024-01-01 00:00:00,W232076564,76,76,amenity_school,W232076564
2024-01-01 00:00:00,W257159673,76,76,amenity_school,W257159673
2024-01-01 00:00:00,W141316195,75,193,amenity_place_of_worship,W141316195
2024-01-01 00:00:00,W137418637,75,100,amenity_place_of_worship,W137418637
2024-01-01 00:00:00,W48459499,74,271,amenity_school,W48459499
2024-01-01 00:00:00,W138706410,72,72,amenity_school,W138706410
2024-01-01 00:00:00,N3667780992,70,70,amenity_school,N3667780992
2024-01-01 00:00:00,N3667780969,69,149,amenity_school,N3667780969
2024-01-01 00:00:00,W1000671808,69,69,amenity_school,W1000671808
2024-01-01 00:00:00,N9121330270,69,69,amenity_school,N9121330270
2024-01-01 00:00:00,W109461318,67,104,amenity_school,W109461318
2024-01-01 00:00:00,W139905818,66,93,amenity_school,W139905818
2024-01-01 00:00:00,W144210159,65,290,amenity_school,W144210159
2024-01-01 00:00:00,W1005018233,64,64,amenity_school,W1005018233
2024-01-01 00:00:00,W1080226535,64,64,amenity_school,W1080226535
2024-01-01 00:00:00,W708310586,62,90,amenity_school,W708310586
2024-01-01 00:00:00,W257161640,62,65,amenity_school,W257161640
2024-01-01 00:00:00,W140247526,60,73,amenity_place_of_worship,W140247526
2024-01-01 00:00:00,W1248087158,59,59,amenity_school,W1248087158
2024-01-01 00:00:00,W257159672,59,59,amenity_school,W257159672
2024-01-01 00:00:00,W138642752,58,58,amenity_place_of_worship,W138642752
2024-01-01 00:00:00,N3667780966,57,306,amenity_school,N3667780966
2024-01-01 00:00:00,W137168240,54,56,amenity_school,W137168240
2024-01-01 00:00:00,W681306062,54,64,amenity_school,W681306062
2024-01-01 00:00:00,N11662281872,54,73,amenity_community_centre,N11662281872
2024-01-01 00:00:00,W25407914,54,54,amenity_school,W25407914
2024-01-01 00:00:00,W138651842,53,53,amenity_place_of_worship,W138651842
2024-01-01 00:00:00,W446516909,53,53,amenity_school,W446516909
2024-01-01 00:00:00,W90868051,52,53,amenity_place_of_worship,W90868051
2024-01-01 00:00:00,W138955498,52,156,amenity_place_of_worship,W138955498
2024-01-01 00:00:00,W842361736,50,50,amenity_school,W842361736
2024-01-01 00:00:00,W32110040,47,218,amenity_school,W32110040
2024-01-01 00:00:00,N4323727979,47,62,amenity_school,N4323727979
2024-01-01 00:00:00,W143789923,46,46,amenity_school,W143789923
2024-01-01 00:00:00,W139669349,45,60,tourism_hostel,W139669349
2024-01-01 00:00:00,W96049724,45,118,amenity_school,W96049724
2024-01-01 00:00:00,W1221721682,44,172,amenity_school,W1221721682
2024-01-01 00:00:00,W138573439,43,43,amenity_place_of_worship,W138573439
2024-01-01 00:00:00,W55019909,41,43,amenity_place_of_worship,W55019909
2024-01-01 00:00:00,N8422149511,41,41,amenity_school,N8422149511
2024-01-01 00:00:00,W33732859,41,41,amenity_place_of_worship,W33732859
2024-01-01 00:00:00,W828152786,40,114,amenity_community_centre,W828152786
2024-01-01 00:00:00,W144338204,38,344,amenity_place_of_worship,W144338204
2024-01-01 00:00:00,W143587431,36,56,amenity_school,W143587431
2024-01-01 00:00:00,W139669584,35,35,amenity_school,W139669584
2024-01-01 00:00:00,W143587623,35,54,amenity_place_of_worship,W143587623
2024-01-01 00:00:00,N768912782,34,72,amenity_school,N768912782
2024-01-01 00:00:00,N3667780995,33,187,amenity_school,N3667780995
2024-01-01 00:00:00,W257159686,32,56,amenity_school,W257159686
2024-01-01 00:00:00,W672467555,32,91,amenity_school,W672467555
2024-01-01 00:00:00,W137400018,32,86,amenity_place_of_worship,W137400018
2024-01-01 00:00:00,W142993184,32,32,amenity_place_of_worship,W142993184
2024-01-01 00:00:00,W139905601,30,64,amenity_school,W139905601
2024-01-01 00:00:00,W139906479,30,50,amenity_place_of_worship,W139906479
2024-01-01 00:00:00,N610922264,30,114,amenity_school,N610922264
2024-01-01 00:00:00,R11494245,29,29,amenity_community_centre,R11494245
2024-01-01 00:00:00,W138295026,29,29,amenity_place_of_worship,W138295026
2024-01-01 00:00:00,W923675830,27,88,amenity_community_centre,W923675830
2024-01-01 00:00:00,N3667780997,27,105,amenity_school,N3667780997
2024-01-01 00:00:00,W140253623,25,85,amenity_school,W140253623
2024-01-01 00:00:00,W139932051,25,66,amenity_place_of_worship,W139932051
2024-01-01 00:00:00,W93239089,24,50,amenity_place_of_worship,W93239089
2024-01-01 00:00:00,N7818071794,23,102,amenity_school,N7818071794
2024-01-01 00:00:00,N5350206321,23,246,amenity_school,N5350206321
2024-01-01 00:00:00,W25412093,21,50,amenity_school,W25412093
2024-01-01 00:00:00,W25399644,21,277,amenity_school,W25399644
2024-01-01 00:00:00,N666991030,20,164,amenity_school,N666991030
2024-01-01 00:00:00,N6832693472,20,168,amenity_school,N6832693472
2024-01-01 00:00:00,W143789629,19,38,amenity_school,W143789629
2024-01-01 00:00:00,W1093767694,18,19,amenity_school,W1093767694
2024-01-01 00:00:00,N6206849862,18,18,amenity_place_of_worship,N6206849862
2024-01-01 00:00:00,W137219720,18,256,amenity_place_of_worship,W137219720
2024-01-01 00:00:00,N12064784356,18,259,amenity_place_of_worship,N12064784356
2024-01-01 00:00:00,W194683452,18,19,amenity_place_of_worship,W194683452
2024-01-01 00:00:00,W138706412,16,62,amenity_school,W138706412
2024-01-01 00:00:00,W143819700,16,41,amenity_place_of_worship,W143819700
2024-01-01 00:00:00,W150590367,16,18,amenity_school,W150590367
2024-01-01 00:00:00,N3667781000,15,173,amenity_school,N3667781000
2024-01-01 00:00:00,W143789853,14,45,amenity_place_of_worship,W143789853
2024-01-01 00:00:00,N11983403733,14,273,amenity_place_of_worship,N11983403733
2024-01-01 00:00:00,N7816908429,14,159,amenity_school,N7816908429
2024-01-01 00:00:00,W140218525,14,180,amenity_place_of_worship,W140218525
2024-01-01 00:00:00,W23360922,14,227,amenity_school,W23360922
2024-01-01 00:00:00,N3667781008,13,111,amenity_school,N3667781008
2024-01-01 00:00:00,W143789626,13,13,amenity_school,W143789626
2024-01-01 00:00:00,N4323727982,13,78,amenity_school,N4323727982
2024-01-01 00:00:00,W1072793407,13,92,amenity_school,W1072793407
2024-01-01 00:00:00,W139878590,12,102,amenity_place_of_worship,W139878590
2024-01-01 00:00:00,W988963611,12,12,amenity_school,W988963611
2024-01-01 00:00:00,W142062442,12,182,amenity_place_of_worship,W142062442
2024-01-01 00:00:00,N2627598450,12,12,amenity_school,N2627598450
2024-01-01 00:00:00,W143717737,11,78,amenity_school,W143717737
2024-01-01 00:00:00,W139138322,11,196,amenity_place_of_worship,W139138322
2024-01-01 00:00:00,W144161043,11,231,amenity_place_of_worship,W144161043
2024-01-01 00:00:00,N4849507178,11,52,amenity_community_centre,N4849507178
2024-01-01 00:00:00,W140009320,11,11,amenity_school,W140009320
2024-01-01 00:00:00,N12301559086,10,225,tourism_hostel,N12301559086
2024-01-01 00:00:00,N3667780970,10,19,amenity_school,N3667780970
2024-01-01 00:00:00,W25419066,10,131,amenity_school,W25419066
2024-01-01 00:00:00,W142216694,10,96,amenity_place_of_worship,W142216694
2024-01-01 00:00:00,W142062474,9,198,amenity_place_of_worship,W142062474
2024-01-01 00:00:00,W139906459,8,74,amenity_place_of_worship,W139906459
2024-01-01 00:00:00,W1093767693,7,18,amenity_school,W1093767693
2024-01-01 00:00:00,W257243888,7,49,amenity_school,W257243888
2024-01-01 00:00:00,W138642436,6,99,amenity_school,W138642436
2024-01-01 00:00:00,W137240764,6,241,amenity_place_of_worship,W137240764
2024-01-01 00:00:00,N2627598451,6,12,amenity_school,N2627598451
2024-01-01 00:00:00,W141276024,6,47,amenity_place_of_worship,W141276024
2024-01-01 00:00:00,N4069757069,6,80,amenity_place_of_worship,N4069757069
2024-01-01 00:00:00,W137192234,6,233,amenity_place_of_worship,W137192234
2024-01-01 00:00:00,W23152968,5,380,amenity_school,W23152968
2024-01-01 00:00:00,W142352806,5,155,amenity_school,W142352806
2024-01-01 00:00:00,N11357612343,5,239,amenity_school,N11357612343
2024-01-01 00:00:00,W139906286,5,49,amenity_place_of_worship,W139906286
2024-01-01 00:00:00,W40408488,4,205,amenity_school,W40408488
2024-01-01 00:00:00,W1214617353,4,73,amenity_place_of_worship,W1214617353
2024-01-01 00:00:00,W1115700793,4,262,amenity_school,W1115700793
2024-01-01 00:00:00,N4439705745,4,135,amenity_place_of_worship,N4439705745
2024-01-01 00:00:00,W143587721,3,3,amenity_place_of_worship,W143587721
2024-01-01 00:00:00,W25359175,3,275,amenity_place_of_worship,W25359175
2024-01-01 00:00:00,N442731706,3,213,amenity_school,N442731706
2024-01-01 00:00:00,W139025856,3,213,amenity_school,W139025856
2024-01-01 00:00:00,W257161643,3,57,amenity_school,W257161643
2024-01-01 00:00:00,W819651861,2,59,amenity_school,W819651861
2024-01-01 00:00:00,W672282679,2,174,amenity_community_centre,W672282679
2024-01-01 00:00:00,W137240733,2,439,amenity_place_of_worship,W137240733
2024-01-01 00:00:00,W888688993,1,296,amenity_school,W888688993
2024-01-01 00:00:00,W138952130,1,135,amenity_place_of_worship,W138952130
2024-01-01 00:00:00,W139175355,1,202,amenity_school,W139175355
2024-01-01 00:00:00,W194457239,1,80,amenity_school,W194457239
2024-01-01 00:00:00,W1093767705,1,8,amenity_school,W1093767705
2024-01-01 00:00:00,W144390480,1,238,amenity_place_of_worship,W144390480
2024-01-01 00:00:00,W257159685,1,55,amenity_school,W257159685
