time,osmid,help_convined,help_independent,building_type_name,osm_id
2024-01-01 00:00:00,N4541084182,21,29,railway_subway_entrance,N4541084182
2024-01-01 00:00:00,W48052362,20,51,amenity_school,W48052362
2024-01-01 00:00:00,N9652033547,20,20,amenity_place_of_worship,N9652033547
2024-01-01 00:00:00,N5552087740,20,24,tourism_hostel,N5552087740
2024-01-01 00:00:00,W165888796,20,40,amenity_place_of_worship,W165888796
2024-01-01 00:00:00,W248854014,20,20,amenity_school,W248854014
2024-01-01 00:00:00,W165462102,20,20,amenity_school,W165462102
2024-01-01 00:00:00,N6612828074,19,46,amenity_place_of_worship,N6612828074
2024-01-01 00:00:00,W419249921,19,35,amenity_school,W419249921
2024-01-01 00:00:00,N12038252591,18,26,tourism_hostel,N12038252591
2024-01-01 00:00:00,N4060532227,18,126,railway_subway_entrance,N4060532227
2024-01-01 00:00:00,W251096855,16,17,amenity_school,W251096855
2024-01-01 00:00:00,W40401013,16,29,amenity_place_of_worship,W40401013
2024-01-01 00:00:00,N1892943135,16,19,amenity_place_of_worship,N1892943135
2024-01-01 00:00:00,W388280876,16,23,amenity_school,W388280876
2024-01-01 00:00:00,W298580885,15,15,amenity_school,W298580885
2024-01-01 00:00:00,N5702888919,15,37,amenity_community_centre,N5702888919
2024-01-01 00:00:00,W183189348,15,23,amenity_school,W183189348
2024-01-01 00:00:00,N12035542894,15,24,amenity_community_centre,N12035542894
2024-01-01 00:00:00,W185201416,14,48,amenity_school,W185201416
2024-01-01 00:00:00,W421480310,13,13,amenity_school,W421480310
2024-01-01 00:00:00,W185282998,13,13,amenity_school,W185282998
2024-01-01 00:00:00,W185284035,13,13,amenity_school,W185284035
2024-01-01 00:00:00,N4060532215,12,28,railway_subway_entrance,N4060532215
2024-01-01 00:00:00,W297437909,12,32,tourism_hostel,W297437909
2024-01-01 00:00:00,R11227990,12,28,amenity_place_of_worship,R11227990
2024-01-01 00:00:00,W70038638,12,12,amenity_place_of_worship,W70038638
2024-01-01 00:00:00,W185206614,12,12,amenity_school,W185206614
2024-01-01 00:00:00,W185282107,12,14,amenity_school,W185282107
2024-01-01 00:00:00,W264910278,11,25,amenity_place_of_worship,W264910278
2024-01-01 00:00:00,N4952944853,11,158,railway_subway_entrance,N4952944853
2024-01-01 00:00:00,W164635825,11,31,amenity_school,W164635825
2024-01-01 00:00:00,W132575975,11,35,amenity_place_of_worship,W132575975
2024-01-01 00:00:00,N4757644648,10,19,amenity_place_of_worship,N4757644648
2024-01-01 00:00:00,W151417160,10,10,amenity_school,W151417160
2024-01-01 00:00:00,W185282106,10,25,amenity_school,W185282106
2024-01-01 00:00:00,N10539847381,9,37,amenity_community_centre,N10539847381
2024-01-01 00:00:00,N603714638,9,19,amenity_place_of_worship,N603714638
2024-01-01 00:00:00,N571805608,8,30,railway_subway_entrance,N571805608
2024-01-01 00:00:00,N4060532218,8,48,railway_subway_entrance,N4060532218
2024-01-01 00:00:00,N11907017769,8,29,tourism_hostel,N11907017769
2024-01-01 00:00:00,N4456565174,8,69,railway_subway_entrance,N4456565174
2024-01-01 00:00:00,N571803298,7,24,railway_subway_entrance,N571803298
2024-01-01 00:00:00,W53661749,7,17,amenity_place_of_worship,W53661749
2024-01-01 00:00:00,W476184022,7,74,amenity_school,W476184022
2024-01-01 00:00:00,W331883965,7,22,amenity_school,W331883965
2024-01-01 00:00:00,W41880844,7,16,amenity_place_of_worship,W41880844
2024-01-01 00:00:00,W412907935,7,7,amenity_school,W412907935
2024-01-01 00:00:00,N6983084986,7,48,amenity_community_centre,N6983084986
2024-01-01 00:00:00,N6777788085,7,20,amenity_community_centre,N6777788085
2024-01-01 00:00:00,W174482524,7,13,amenity_school,W174482524
2024-01-01 00:00:00,W201679887,6,29,amenity_school,W201679887
2024-01-01 00:00:00,W248831480,6,23,amenity_school,W248831480
2024-01-01 00:00:00,W921796689,6,50,amenity_place_of_worship,W921796689
2024-01-01 00:00:00,W302863499,5,6,amenity_school,W302863499
2024-01-01 00:00:00,W248857735,5,121,amenity_school,W248857735
2024-01-01 00:00:00,N10265549875,5,24,amenity_place_of_worship,N10265549875
2024-01-01 00:00:00,W185205678,5,29,amenity_place_of_worship,W185205678
2024-01-01 00:00:00,N4060532221,5,107,railway_subway_entrance,N4060532221
2024-01-01 00:00:00,N4944875063,4,21,railway_subway_entrance,N4944875063
2024-01-01 00:00:00,W301694691,4,238,amenity_community_centre,W301694691
2024-01-01 00:00:00,W185282109,4,10,amenity_school,W185282109
2024-01-01 00:00:00,N1048012605,4,10,amenity_place_of_worship,N1048012605
2024-01-01 00:00:00,W298482555,4,46,amenity_place_of_worship,W298482555
2024-01-01 00:00:00,W165645783,4,34,amenity_school,W165645783
2024-01-01 00:00:00,W289130979,4,18,amenity_school,W289130979
2024-01-01 00:00:00,N4541079485,4,11,railway_subway_entrance,N4541079485
2024-01-01 00:00:00,N8894270302,3,18,amenity_place_of_worship,N8894270302
2024-01-01 00:00:00,N5299959447,3,68,railway_subway_entrance,N5299959447
2024-01-01 00:00:00,W40467470,3,10,amenity_school,W40467470
2024-01-01 00:00:00,W173091204,3,8,tourism_hostel,W173091204
2024-01-01 00:00:00,N10585141905,3,3,amenity_place_of_worship,N10585141905
2024-01-01 00:00:00,W248854824,3,43,amenity_school,W248854824
2024-01-01 00:00:00,W185282143,3,5,amenity_school,W185282143
2024-01-01 00:00:00,W40111977,3,34,amenity_place_of_worship,W40111977
2024-01-01 00:00:00,W254514789,3,11,amenity_community_centre,W254514789
2024-01-01 00:00:00,W302866212,3,40,amenity_school,W302866212
2024-01-01 00:00:00,W366043792,3,3,amenity_school,W366043792
2024-01-01 00:00:00,N5923164463,3,6,railway_subway_entrance,N5923164463
2024-01-01 00:00:00,N506170049,2,29,railway_subway_entrance,N506170049
2024-01-01 00:00:00,W389713153,2,20,amenity_school,W389713153
2024-01-01 00:00:00,W251096861,2,25,amenity_school,W251096861
2024-01-01 00:00:00,W289798436,2,10,amenity_school,W289798436
2024-01-01 00:00:00,N4708209443,2,43,amenity_school,N4708209443
2024-01-01 00:00:00,W46974419,2,15,amenity_school,W46974419
2024-01-01 00:00:00,N6139261848,2,25,railway_subway_entrance,N6139261848
2024-01-01 00:00:00,N5318330528,2,2,railway_subway_entrance,N5318330528
2024-01-01 00:00:00,W53764581,2,27,amenity_school,W53764581
2024-01-01 00:00:00,W41642582,2,2,amenity_place_of_worship,W41642582
2024-01-01 00:00:00,W123440601,2,104,amenity_school,W123440601
2024-01-01 00:00:00,W302871940,2,46,amenity_school,W302871940
2024-01-01 00:00:00,W174088383,2,57,amenity_school,W174088383
2024-01-01 00:00:00,N10646887705,2,2,amenity_place_of_worship,N10646887705
2024-01-01 00:00:00,N2809991335,2,29,amenity_place_of_worship,N2809991335
2024-01-01 00:00:00,N707156296,2,23,amenity_place_of_worship,N707156296
2024-01-01 00:00:00,W28463782,2,14,amenity_place_of_worship,W28463782
2024-01-01 00:00:00,W248855598,2,21,amenity_school,W248855598
2024-01-01 00:00:00,W115272112,1,24,amenity_place_of_worship,W115272112
2024-01-01 00:00:00,N4060532214,1,120,railway_subway_entrance,N4060532214
2024-01-01 00:00:00,N6178510177,1,106,amenity_place_of_worship,N6178510177
2024-01-01 00:00:00,N4523538788,1,31,railway_subway_entrance,N4523538788
2024-01-01 00:00:00,N4060532213,1,120,railway_subway_entrance,N4060532213
2024-01-01 00:00:00,W366043794,1,1,amenity_school,W366043794
2024-01-01 00:00:00,W302250302,1,9,amenity_school,W302250302
2024-01-01 00:00:00,W133202039,1,13,amenity_school,W133202039
2024-01-01 00:00:00,W185205751,1,4,amenity_school,W185205751
2024-01-01 00:00:00,W386847400,1,7,amenity_community_centre,W386847400
2024-01-01 00:00:00,N571807591,1,23,railway_subway_entrance,N571807591
